guess	qty	min	max 	ave 	lw/max	p2
mochs	90	1	0985	35.20	03.2	13,067
loops	90	1	0957	35.20	03.3	13,068
conky	90	1	1005	35.20	03.2	13,123
whity	90	1	0976	35.20	03.3	13,371
kanal	90	1	0992	35.20	03.2	13,396
tinty	90	1	1002	35.20	03.2	13,461
tinct	90	1	1033	35.20	03.1	13,465
blimp	90	1	1019	35.20	03.1	13,551
whins	90	1	1018	35.20	03.1	13,667
pewed	90	1	1031	35.20	03.1	13,905
funsy	90	1	1043	35.20	03.0	14,006
witch	90	1	1033	35.20	03.1	14,007
stuck	90	1	1032	35.20	03.1	14,049
boots	90	1	1011	35.20	03.1	14,056
brugh	90	1	1009	35.20	03.1	14,083
flush	90	1	1043	35.20	03.0	14,193
bolos	90	1	1008	35.20	03.1	14,489
pungs	90	1	1071	35.20	03.0	14,572
twink	90	1	1059	35.20	03.0	14,659
bally	90	1	1039	35.20	03.1	14,903
bruck	90	1	1042	35.20	03.0	14,930
mucho	90	1	1048	35.20	03.0	15,057
gulph	90	1	1083	35.20	02.9	15,125
foots	90	1	1056	35.20	03.0	15,206
mungs	90	1	1093	35.20	02.9	15,437
thump	90	1	1111	35.20	02.9	15,539
butch	90	1	1110	35.20	02.9	15,555
winch	90	1	1130	35.20	02.8	15,807
flitt	90	1	1113	35.20	02.9	15,898
pungy	90	1	1172	35.20	02.7	16,651
mooth	90	1	1150	35.20	02.8	16,815
asker	89	1	0387	35.60	08.2	4,074
ideas	89	1	0302	35.60	10.5	4,177
arses	89	1	0439	35.60	07.2	4,720
yarer	89	1	0406	35.60	07.8	5,215
sizer	89	1	0472	35.60	06.7	5,290
ryoti	89	1	0487	35.60	06.5	5,390
tryke	89	1	0421	35.60	07.5	5,393
sixer	89	1	0487	35.60	06.5	5,401
roses	89	1	0471	35.60	06.7	5,502
korai	89	1	0414	35.60	07.7	5,605
ukase	89	1	0473	35.60	06.7	5,841
wames	89	1	0478	35.60	06.6	5,957
haves	89	1	0480	35.60	06.6	6,174
bytes	89	1	0473	35.60	06.7	6,220
deshi	89	1	0505	35.60	06.3	6,291
koris	89	1	0553	35.60	05.7	6,367
karns	89	1	0590	35.60	05.4	6,394
lazed	89	1	0558	35.60	05.7	6,397
roars	89	1	0550	35.60	05.8	6,518
dreks	89	1	0548	35.60	05.8	6,538
avels	89	1	0494	35.60	06.4	6,586
narks	89	1	0590	35.60	05.4	6,601
aarti	89	1	0590	35.60	05.4	6,673
hokes	89	1	0470	35.60	06.7	6,679
sirra	89	1	0551	35.60	05.8	6,836
doeks	89	1	0502	35.60	06.3	6,853
laari	89	1	0554	35.60	05.7	6,855
kaids	89	1	0582	35.60	05.4	6,869
senna	89	1	0488	35.60	06.5	6,888
items	89	1	0541	35.60	05.9	6,898
sensa	89	1	0488	35.60	06.5	6,936
kadis	89	1	0582	35.60	05.4	7,023
saola	89	1	0626	35.60	05.1	7,033
omdas	89	1	0534	35.60	05.9	7,037
sties	89	1	0578	35.60	05.5	7,038
spaes	89	1	0524	35.60	06.1	7,092
tikas	89	1	0613	35.60	05.2	7,155
fyles	89	1	0524	35.60	06.1	7,184
pizer	89	1	0587	35.60	05.4	7,214
iched	89	1	0590	35.60	05.4	7,247
perfs	89	1	0560	35.60	05.7	7,250
mases	89	1	0534	35.60	05.9	7,262
yuans	89	1	0625	35.60	05.1	7,304
inorb	89	1	0622	35.60	05.1	7,313
miyas	89	1	0568	35.60	05.6	7,334
ovary	89	1	0546	35.60	05.8	7,359
dikas	89	1	0582	35.60	05.4	7,378
spayd	89	1	0652	35.60	04.9	7,483
dawts	89	1	0659	35.60	04.8	7,561
moves	89	1	0545	35.60	05.8	7,564
naras	89	1	0650	35.60	04.9	7,654
capex	89	1	0574	35.60	05.5	7,717
kaury	89	1	0620	35.60	05.1	7,738
souse	89	1	0610	35.60	05.2	7,778
venti	89	1	0567	35.60	05.6	7,786
lycee	89	1	0618	35.60	05.1	7,810
danks	89	1	0680	35.60	04.7	7,909
kerne	89	1	0700	35.60	04.5	7,929
pikey	89	1	0546	35.60	05.8	7,948
selky	89	1	0598	35.60	05.3	7,956
dozen	89	1	0613	35.60	05.2	7,969
meles	89	1	0672	35.60	04.7	7,986
virls	89	1	0627	35.60	05.1	7,998
adunc	89	1	0640	35.60	05.0	8,036
tasso	89	1	0628	35.60	05.0	8,051
fraps	89	1	0663	35.60	04.8	8,100
gorge	89	1	0616	35.60	05.1	8,104
shoes	89	1	0551	35.60	05.8	8,147
adeem	89	1	0651	35.60	04.9	8,149
yarta	89	1	0669	35.60	04.7	8,230
auras	89	1	0668	35.60	04.7	8,241
kanae	89	1	0600	35.60	05.3	8,262
nrtta	89	1	0659	35.60	04.8	8,300
seams	89	1	0545	35.60	05.8	8,303
tayra	89	1	0669	35.60	04.7	8,346
ahead	89	1	0590	35.60	05.4	8,364
noshi	89	1	0710	35.60	04.5	8,429
rouks	89	1	0696	35.60	04.6	8,430
otium	89	1	0639	35.60	05.0	8,469
probs	89	1	0708	35.60	04.5	8,581
yaups	89	1	0711	35.60	04.5	8,618
spies	89	1	0652	35.60	04.9	8,632
tents	89	1	0590	35.60	05.4	8,634
bravo	89	1	0660	35.60	04.8	8,646
penna	89	1	0539	35.60	05.9	8,667
demob	89	1	0638	35.60	05.0	8,701
ducti	89	1	0735	35.60	04.3	8,747
mynas	89	1	0701	35.60	04.5	8,773
prora	89	1	0635	35.60	05.0	8,830
onned	89	1	0633	35.60	05.0	8,889
fixer	89	1	0655	35.60	04.8	8,916
ohone	89	1	0601	35.60	05.3	8,917
unity	89	1	0772	35.60	04.1	8,929
seedy	89	1	0687	35.60	04.6	9,006
lanai	89	1	0739	35.60	04.3	9,025
hemic	89	1	0604	35.60	05.3	9,027
pyric	89	1	0716	35.60	04.4	9,080
melam	89	1	0565	35.60	05.6	9,094
tonks	89	1	0789	35.60	04.0	9,107
daych	89	1	0747	35.60	04.2	9,225
serre	89	1	0774	35.60	04.1	9,261
nixed	89	1	0705	35.60	04.5	9,264
verra	89	1	0634	35.60	05.0	9,271
rheme	89	1	0741	35.60	04.3	9,277
yamun	89	1	0748	35.60	04.2	9,289
hapus	89	1	0756	35.60	04.2	9,304
skelm	89	1	0645	35.60	04.9	9,357
mgals	89	1	0758	35.60	04.2	9,365
telly	89	1	0656	35.60	04.8	9,392
axion	89	1	0611	35.60	05.2	9,404
lambs	89	1	0773	35.60	04.1	9,449
prior	89	1	0768	35.60	04.1	9,465
meets	89	1	0684	35.60	04.6	9,480
uncos	89	1	0769	35.60	04.1	9,535
amari	89	1	0674	35.60	04.7	9,553
eying	89	1	0737	35.60	04.3	9,575
lowns	89	1	0782	35.60	04.1	9,586
fendy	89	1	0629	35.60	05.0	9,637
rorty	89	1	0778	35.60	04.1	9,661
piuma	89	1	0646	35.60	04.9	9,669
cymas	89	1	0752	35.60	04.2	9,739
foamy	89	1	0731	35.60	04.3	9,741
mavis	89	1	0720	35.60	04.4	9,750
yugas	89	1	0716	35.60	04.4	9,762
lauan	89	1	0805	35.60	03.9	9,771
lilos	89	1	0735	35.60	04.3	9,788
bench	89	1	0646	35.60	04.9	9,817
faiks	89	1	0739	35.60	04.3	9,835
proby	89	1	0810	35.60	03.9	9,848
gaucy	89	1	0792	35.60	04.0	9,885
panks	89	1	0813	35.60	03.9	9,900
youth	89	1	0821	35.60	03.9	9,908
waded	89	1	0713	35.60	04.4	9,912
dawed	89	1	0713	35.60	04.4	9,915
meshy	89	1	0712	35.60	04.5	9,953
kreep	89	1	0799	35.60	04.0	9,974
woose	89	1	0635	35.60	05.0	9,985
kilty	89	1	0811	35.60	03.9	10,158
drama	89	1	0803	35.60	04.0	10,165
hanks	89	1	0823	35.60	03.9	10,171
funda	89	1	0699	35.60	04.5	10,176
gravy	89	1	0775	35.60	04.1	10,179
scuba	89	1	0757	35.60	04.2	10,194
debes	89	1	0813	35.60	03.9	10,203
scrub	89	1	0792	35.60	04.0	10,274
scowl	89	1	0815	35.60	03.9	10,274
dwarf	89	1	0773	35.60	04.1	10,290
vinew	89	1	0734	35.60	04.3	10,292
aulas	89	1	0801	35.60	04.0	10,315
gybed	89	1	0735	35.60	04.3	10,322
powis	89	1	0796	35.60	04.0	10,331
veles	89	1	0791	35.60	04.0	10,335
tatus	89	1	0812	35.60	03.9	10,404
mirkn	89	1	0825	35.60	03.8	10,424
piped	89	1	0776	35.60	04.1	10,453
woxen	89	1	0676	35.60	04.7	10,484
wilga	89	1	0758	35.60	04.2	10,619
ditto	89	1	0809	35.60	03.9	10,624
tenet	89	1	0824	35.60	03.8	10,627
cahow	89	1	0786	35.60	04.0	10,670
holla	89	1	0722	35.60	04.4	10,734
puses	89	1	0732	35.60	04.3	10,768
khans	89	1	0823	35.60	03.9	10,805
feels	89	1	0744	35.60	04.3	10,828
calls	89	1	0856	35.60	03.7	10,877
proso	89	1	0844	35.60	03.8	10,889
mimed	89	1	0776	35.60	04.1	10,920
elven	89	1	0789	35.60	04.0	10,922
maray	89	1	0832	35.60	03.8	10,963
weels	89	1	0755	35.60	04.2	10,965
tichy	89	1	0874	35.60	03.6	10,984
phang	89	1	0839	35.60	03.8	10,987
pudic	89	1	0871	35.60	03.6	11,018
holks	89	1	0855	35.60	03.7	11,018
loons	89	1	0852	35.60	03.7	11,032
berry	89	1	0663	35.60	04.8	11,038
niton	89	1	0845	35.60	03.8	11,055
slits	89	1	0892	35.60	03.6	11,064
paans	89	1	0892	35.60	03.6	11,103
silts	89	1	0892	35.60	03.6	11,166
flops	89	1	0843	35.60	03.8	11,194
ohing	89	1	0853	35.60	03.7	11,197
addin	89	1	0756	35.60	04.2	11,247
tills	89	1	0892	35.60	03.6	11,256
nowty	89	1	0870	35.60	03.6	11,264
lapas	89	1	0879	35.60	03.6	11,264
tilts	89	1	0892	35.60	03.6	11,319
moola	89	1	0770	35.60	04.1	11,364
turrs	89	1	0885	35.60	03.6	11,384
thewy	89	1	0770	35.60	04.1	11,392
agast	89	1	0895	35.60	03.5	11,446
amain	89	1	0843	35.60	03.8	11,470
gotch	89	1	0915	35.60	03.5	11,520
weens	89	1	0759	35.60	04.2	11,536
thana	89	1	0891	35.60	03.6	11,567
malas	89	1	0903	35.60	03.5	11,810
stowp	89	1	0899	35.60	03.5	11,814
plouk	89	1	0912	35.60	03.5	11,892
larva	89	1	0856	35.60	03.7	11,983
pecky	89	1	0739	35.60	04.3	11,994
bongs	89	1	0917	35.60	03.5	12,044
mauby	89	1	0885	35.60	03.6	12,086
gadid	89	1	0850	35.60	03.7	12,105
pacta	89	1	0917	35.60	03.5	12,119
frown	89	1	0893	35.60	03.6	12,158
schul	89	1	0948	35.60	03.3	12,227
sweep	89	1	0890	35.60	03.6	12,230
namad	89	1	0927	35.60	03.4	12,230
hypos	89	1	0917	35.60	03.5	12,244
tupik	89	1	0946	35.60	03.4	12,280
atman	89	1	0891	35.60	03.6	12,281
damna	89	1	0927	35.60	03.4	12,348
kanat	89	1	0946	35.60	03.4	12,352
lunks	89	1	0933	35.60	03.4	12,359
pubis	89	1	0932	35.60	03.4	12,386
brusk	89	1	0916	35.60	03.5	12,470
bitch	89	1	0964	35.60	03.3	12,485
boors	89	1	0879	35.60	03.6	12,508
awkin	89	1	0816	35.60	03.9	12,553
fatal	89	1	0941	35.60	03.4	12,582
pouks	89	1	0960	35.60	03.3	12,663
shool	89	1	0957	35.60	03.3	12,698
posol	89	1	0957	35.60	03.3	12,703
chogs	89	1	0947	35.60	03.4	12,719
spool	89	1	0957	35.60	03.3	12,759
conin	89	1	0947	35.60	03.4	12,775
tanka	89	1	0946	35.60	03.4	12,809
capas	89	1	0969	35.60	03.3	12,865
hatty	89	1	0920	35.60	03.4	12,918
kindy	89	1	0978	35.60	03.2	13,065
grama	89	1	0932	35.60	03.4	13,090
rumor	89	1	0960	35.60	03.3	13,105
flong	89	1	0974	35.60	03.3	13,109
whaps	89	1	0911	35.60	03.5	13,154
calpa	89	1	0988	35.60	03.2	13,157
shlub	89	1	0992	35.60	03.2	13,218
stopt	89	1	0978	35.60	03.2	13,227
fanal	89	1	0989	35.60	03.2	13,400
chavs	89	1	0940	35.60	03.4	13,523
blink	89	1	1030	35.60	03.1	13,778
showy	89	1	1021	35.60	03.1	14,001
glums	89	1	1004	35.60	03.2	14,050
condo	89	1	1038	35.60	03.1	14,224
curry	89	1	1005	35.60	03.2	14,361
furor	89	1	1016	35.60	03.1	14,490
thots	89	1	1039	35.60	03.1	14,606
filmy	89	1	1043	35.60	03.0	14,670
nudgy	89	1	1055	35.60	03.0	14,841
snuck	89	1	1084	35.60	02.9	15,017
boson	89	1	1063	35.60	03.0	15,359
cobot	89	1	1094	35.60	02.9	15,450
pupil	89	1	1071	35.60	03.0	15,742
guimp	89	1	1115	35.60	02.8	15,803
chubs	89	1	1154	35.60	02.8	17,129
swoon	89	1	1156	35.60	02.7	17,251
whisk	89	1	1170	35.60	02.7	17,679
chawk	89	1	1135	35.60	02.8	18,200
whack	89	1	1135	35.60	02.8	18,295
fugly	89	1	1223	35.60	02.6	18,757
chunk	89	1	1255	35.60	02.5	19,040
oaked	88	1	0352	36.00	09.0	4,682
drays	88	1	0439	36.00	07.2	4,882
oorie	88	1	0409	36.00	07.8	4,897
nrtya	88	1	0462	36.00	06.9	5,200
eskar	88	1	0390	36.00	08.1	5,207
urare	88	1	0394	36.00	08.0	5,419
zante	88	1	0449	36.00	07.1	5,533
aguey	88	1	0361	36.00	08.8	5,620
hazer	88	1	0476	36.00	06.7	5,703
looie	88	1	0471	36.00	06.7	5,757
nante	88	1	0462	36.00	06.9	5,760
loxes	88	1	0464	36.00	06.8	6,254
paipe	88	1	0447	36.00	07.1	6,299
yirds	88	1	0518	36.00	06.1	6,424
miaou	88	1	0427	36.00	07.4	6,437
roers	88	1	0475	36.00	06.7	6,496
sloyd	88	1	0609	36.00	05.2	6,505
sones	88	1	0476	36.00	06.7	6,513
lozen	88	1	0484	36.00	06.6	6,528
seans	88	1	0488	36.00	06.5	6,562
lewis	88	1	0492	36.00	06.4	6,597
gager	88	1	0543	36.00	05.8	6,647
soars	88	1	0550	36.00	05.8	6,667
raake	88	1	0563	36.00	05.6	6,683
ylike	88	1	0496	36.00	06.4	6,716
senas	88	1	0488	36.00	06.5	6,778
yours	88	1	0593	36.00	05.3	6,849
nashi	88	1	0585	36.00	05.4	7,000
lyric	88	1	0543	36.00	05.8	7,055
sames	88	1	0534	36.00	05.9	7,091
ileal	88	1	0451	36.00	07.0	7,112
roosa	88	1	0550	36.00	05.8	7,122
cymes	88	1	0485	36.00	06.5	7,137
yente	88	1	0539	36.00	05.9	7,152
papes	88	1	0524	36.00	06.1	7,167
mikes	88	1	0533	36.00	05.9	7,170
ixtle	88	1	0543	36.00	05.8	7,189
atoks	88	1	0551	36.00	05.8	7,190
nance	88	1	0529	36.00	06.0	7,204
sixte	88	1	0573	36.00	05.5	7,233
sabes	88	1	0547	36.00	05.8	7,287
mauve	88	1	0513	36.00	06.2	7,379
lirks	88	1	0590	36.00	05.4	7,390
kerel	88	1	0660	36.00	04.8	7,496
joled	88	1	0598	36.00	05.3	7,497
bydes	88	1	0581	36.00	05.5	7,507
kibes	88	1	0561	36.00	05.7	7,524
uveal	88	1	0514	36.00	06.2	7,569
scrog	88	1	0649	36.00	04.9	7,643
ferms	88	1	0561	36.00	05.7	7,661
covey	88	1	0478	36.00	06.6	7,687
wadts	88	1	0659	36.00	04.8	7,693
eikon	88	1	0645	36.00	04.9	7,698
ocote	88	1	0528	36.00	06.0	7,730
fends	88	1	0575	36.00	05.5	7,731
sides	88	1	0639	36.00	05.0	7,738
rozit	88	1	0655	36.00	04.8	7,748
unsew	88	1	0552	36.00	05.7	7,778
trass	88	1	0675	36.00	04.7	7,868
salix	88	1	0655	36.00	04.8	7,904
apple	88	1	0544	36.00	05.8	7,919
laura	88	1	0636	36.00	05.0	7,946
raver	88	1	0634	36.00	05.0	7,962
boxer	88	1	0622	36.00	05.1	7,989
bantu	88	1	0686	36.00	04.6	8,009
odism	88	1	0649	36.00	04.9	8,034
enoki	88	1	0645	36.00	04.9	8,053
eloge	88	1	0613	36.00	05.2	8,095
ephod	88	1	0556	36.00	05.7	8,112
obits	88	1	0647	36.00	04.9	8,112
ylems	88	1	0626	36.00	05.1	8,122
melik	88	1	0561	36.00	05.7	8,124
udons	88	1	0684	36.00	04.6	8,174
recco	88	1	0557	36.00	05.7	8,183
menes	88	1	0664	36.00	04.8	8,198
drows	88	1	0670	36.00	04.7	8,253
farms	88	1	0682	36.00	04.7	8,259
tosas	88	1	0628	36.00	05.0	8,277
peake	88	1	0645	36.00	04.9	8,298
kirns	88	1	0687	36.00	04.6	8,320
knave	88	1	0580	36.00	05.5	8,370
elmen	88	1	0656	36.00	04.8	8,466
naeve	88	1	0659	36.00	04.8	8,468
sokah	88	1	0651	36.00	04.9	8,480
yatra	88	1	0669	36.00	04.7	8,489
gauze	88	1	0583	36.00	05.4	8,494
drouk	88	1	0725	36.00	04.4	8,496
ikans	88	1	0646	36.00	04.9	8,550
foids	88	1	0701	36.00	04.5	8,556
drums	88	1	0690	36.00	04.6	8,563
anoas	88	1	0659	36.00	04.8	8,577
echos	88	1	0662	36.00	04.8	8,579
foams	88	1	0656	36.00	04.8	8,614
rorts	88	1	0730	36.00	04.3	8,623
semas	88	1	0545	36.00	05.8	8,631
volke	88	1	0590	36.00	05.4	8,678
ngram	88	1	0669	36.00	04.7	8,707
sorts	88	1	0730	36.00	04.3	8,745
aphis	88	1	0632	36.00	05.0	8,748
sacra	88	1	0727	36.00	04.4	8,752
etude	88	1	0700	36.00	04.5	8,787
unpeg	88	1	0637	36.00	05.0	8,789
nyams	88	1	0701	36.00	04.5	8,850
bawrs	88	1	0694	36.00	04.6	8,888
foehn	88	1	0680	36.00	04.7	8,922
soils	88	1	0735	36.00	04.3	8,953
orlon	88	1	0676	36.00	04.7	8,969
clogs	88	1	0729	36.00	04.4	8,999
braws	88	1	0694	36.00	04.6	9,000
duomi	88	1	0701	36.00	04.5	9,044
vegos	88	1	0553	36.00	05.7	9,050
gloze	88	1	0596	36.00	05.3	9,196
kutas	88	1	0727	36.00	04.4	9,245
durra	88	1	0670	36.00	04.7	9,256
mivey	88	1	0590	36.00	05.4	9,271
udder	88	1	0684	36.00	04.6	9,273
profs	88	1	0737	36.00	04.3	9,324
urger	88	1	0683	36.00	04.6	9,366
ooped	88	1	0702	36.00	04.5	9,388
fleys	88	1	0660	36.00	04.8	9,419
warks	88	1	0736	36.00	04.3	9,445
nalas	88	1	0773	36.00	04.1	9,510
arpas	88	1	0757	36.00	04.2	9,534
whirl	88	1	0702	36.00	04.5	9,562
sorry	88	1	0779	36.00	04.1	9,617
bukes	88	1	0669	36.00	04.7	9,636
halfs	88	1	0780	36.00	04.1	9,693
inned	88	1	0709	36.00	04.5	9,736
gamic	88	1	0749	36.00	04.2	9,793
moaky	88	1	0732	36.00	04.3	9,799
karat	88	1	0802	36.00	04.0	9,821
shogi	88	1	0752	36.00	04.2	9,826
bapus	88	1	0775	36.00	04.1	9,855
petti	88	1	0659	36.00	04.8	9,856
sabra	88	1	0774	36.00	04.1	9,891
emong	88	1	0728	36.00	04.4	9,922
sauna	88	1	0817	36.00	03.9	9,930
calix	88	1	0766	36.00	04.1	9,934
forms	88	1	0765	36.00	04.1	9,938
ragas	88	1	0761	36.00	04.2	9,972
flaps	88	1	0777	36.00	04.1	10,043
sauls	88	1	0801	36.00	04.0	10,059
rooty	88	1	0778	36.00	04.1	10,078
emule	88	1	0718	36.00	04.4	10,080
aleak	88	1	0648	36.00	04.9	10,134
yeuch	88	1	0740	36.00	04.3	10,169
slots	88	1	0804	36.00	03.9	10,171
pilow	88	1	0797	36.00	04.0	10,229
hided	88	1	0736	36.00	04.3	10,262
tsubo	88	1	0793	36.00	04.0	10,283
sauts	88	1	0812	36.00	03.9	10,310
knout	88	1	0833	36.00	03.8	10,319
gurge	88	1	0683	36.00	04.6	10,367
worms	88	1	0792	36.00	04.0	10,383
harry	88	1	0770	36.00	04.1	10,391
stood	88	1	0821	36.00	03.9	10,417
darga	88	1	0805	36.00	03.9	10,419
pells	88	1	0682	36.00	04.7	10,464
cohoe	88	1	0656	36.00	04.8	10,507
locks	88	1	0810	36.00	03.9	10,519
netty	88	1	0711	36.00	04.5	10,536
scroo	88	1	0801	36.00	04.0	10,565
awmry	88	1	0746	36.00	04.3	10,573
leves	88	1	0791	36.00	04.0	10,578
merry	88	1	0632	36.00	05.0	10,587
pesky	88	1	0688	36.00	04.6	10,676
gemel	88	1	0827	36.00	03.8	10,695
marua	88	1	0801	36.00	04.0	10,720
moruk	88	1	0840	36.00	03.8	10,792
confs	88	1	0850	36.00	03.7	10,858
farad	88	1	0846	36.00	03.7	10,892
rigor	88	1	0826	36.00	03.8	10,916
flags	88	1	0824	36.00	03.8	10,918
scatt	88	1	0849	36.00	03.7	10,973
nowds	88	1	0817	36.00	03.9	10,979
lamia	88	1	0815	36.00	03.9	11,093
figos	88	1	0803	36.00	04.0	11,195
vakil	88	1	0830	36.00	03.8	11,326
blogs	88	1	0851	36.00	03.7	11,366
outby	88	1	0852	36.00	03.7	11,402
speck	88	1	0721	36.00	04.4	11,513
music	88	1	0875	36.00	03.6	11,545
teste	88	1	0846	36.00	03.7	11,549
plows	88	1	0871	36.00	03.6	11,608
tweep	88	1	0849	36.00	03.7	11,609
stept	88	1	0708	36.00	04.5	11,631
ancon	88	1	0755	36.00	04.2	11,666
prodd	88	1	0896	36.00	03.5	11,784
slash	88	1	0873	36.00	03.6	11,803
charr	88	1	0888	36.00	03.6	11,892
sorbo	88	1	0879	36.00	03.6	11,893
rhomb	88	1	0881	36.00	03.6	11,938
manas	88	1	0912	36.00	03.5	11,993
alvar	88	1	0856	36.00	03.7	12,019
lurry	88	1	0836	36.00	03.8	12,048
britt	88	1	0909	36.00	03.5	12,061
whelm	88	1	0721	36.00	04.4	12,147
hempy	88	1	0762	36.00	04.2	12,152
bolks	88	1	0902	36.00	03.5	12,165
whamo	88	1	0804	36.00	03.9	12,186
locky	88	1	0912	36.00	03.5	12,207
hings	88	1	0946	36.00	03.4	12,283
glebe	88	1	0872	36.00	03.6	12,354
powns	88	1	0949	36.00	03.3	12,430
plaps	88	1	0879	36.00	03.6	12,436
poufs	88	1	0937	36.00	03.4	12,539
pisos	88	1	0871	36.00	03.6	12,590
murks	88	1	0884	36.00	03.6	12,599
cuifs	88	1	0941	36.00	03.4	12,622
pinna	88	1	0808	36.00	03.9	12,669
wheen	88	1	0870	36.00	03.6	12,721
banky	88	1	0929	36.00	03.4	12,761
worky	88	1	0916	36.00	03.5	12,896
bings	88	1	0955	36.00	03.3	12,908
molto	88	1	0941	36.00	03.4	12,987
pools	88	1	0957	36.00	03.3	13,087
topos	88	1	0978	36.00	03.2	13,193
withs	88	1	0992	36.00	03.2	13,200
potts	88	1	0978	36.00	03.2	13,267
imply	88	1	0952	36.00	03.3	13,321
might	88	1	0999	36.00	03.2	13,328
blown	88	1	0976	36.00	03.3	13,370
plugs	88	1	0987	36.00	03.2	13,444
crumb	88	1	0975	36.00	03.3	13,554
bight	88	1	1004	36.00	03.2	13,647
wongi	88	1	0964	36.00	03.3	13,738
whelk	88	1	0776	36.00	04.1	13,777
plung	88	1	1017	36.00	03.1	13,821
tooms	88	1	1003	36.00	03.2	13,853
tomos	88	1	1003	36.00	03.2	13,927
flaky	88	1	0980	36.00	03.2	13,930
swing	88	1	1028	36.00	03.1	14,048
pisky	88	1	1011	36.00	03.1	14,114
kabar	88	1	0992	36.00	03.2	14,162
dilly	88	1	0999	36.00	03.2	14,170
lucks	88	1	1002	36.00	03.2	14,266
plunk	88	1	1028	36.00	03.1	14,297
backy	88	1	0992	36.00	03.2	14,316
spoon	88	1	1034	36.00	03.1	14,344
ching	88	1	1056	36.00	03.0	14,345
filks	88	1	1004	36.00	03.2	14,399
block	88	1	1037	36.00	03.1	14,513
gutta	88	1	0912	36.00	03.5	14,644
gally	88	1	1022	36.00	03.1	14,782
hulks	88	1	1040	36.00	03.1	14,828
pagan	88	1	1049	36.00	03.0	14,860
fight	88	1	1087	36.00	02.9	15,532
shist	88	1	1112	36.00	02.9	15,574
logon	88	1	1085	36.00	02.9	15,851
whops	88	1	1080	36.00	02.9	15,866
bulla	88	1	0975	36.00	03.3	15,872
finch	88	1	1124	36.00	02.8	15,957
spumy	88	1	1128	36.00	02.8	16,017
punks	88	1	1121	36.00	02.8	16,024
pudgy	88	1	1115	36.00	02.8	16,078
chimp	88	1	1130	36.00	02.8	16,195
mondo	88	1	1109	36.00	02.9	16,277
bungs	88	1	1110	36.00	02.9	16,382
pigmy	88	1	1136	36.00	02.8	16,581
manga	88	1	1111	36.00	02.9	16,724
flick	88	1	1138	36.00	02.8	16,850
punky	88	1	1193	36.00	02.7	17,778
cogon	88	1	1216	36.00	02.6	18,300
gulfy	88	1	1223	36.00	02.6	18,975
toaze	87	1	0362	36.41	08.8	4,446
sayee	87	1	0419	36.41	07.6	4,768
axone	87	1	0394	36.41	08.0	5,640
zoner	87	1	0480	36.41	06.6	5,773
yeahs	87	1	0507	36.41	06.3	5,850
azine	87	1	0415	36.41	07.6	6,070
naevi	87	1	0419	36.41	07.6	6,246
gryce	87	1	0450	36.41	07.0	6,259
roshi	87	1	0534	36.41	05.9	6,295
sizel	87	1	0526	36.41	06.0	6,320
ycled	87	1	0513	36.41	06.2	6,375
cases	87	1	0489	36.41	06.5	6,451
mowie	87	1	0493	36.41	06.4	6,730
avens	87	1	0504	36.41	06.3	6,871
hazle	87	1	0493	36.41	06.4	6,962
ecole	87	1	0548	36.41	05.8	6,993
mamie	87	1	0459	36.41	06.9	7,033
deads	87	1	0519	36.41	06.1	7,074
arris	87	1	0551	36.41	05.8	7,123
bokes	87	1	0504	36.41	06.3	7,235
tokay	87	1	0560	36.41	05.7	7,254
cokey	87	1	0469	36.41	06.8	7,271
vices	87	1	0573	36.41	05.5	7,333
wyles	87	1	0531	36.41	06.0	7,345
agate	87	1	0535	36.41	05.9	7,366
abate	87	1	0552	36.41	05.7	7,371
coses	87	1	0509	36.41	06.2	7,396
ralli	87	1	0554	36.41	05.7	7,426
emote	87	1	0579	36.41	05.5	7,528
jodel	87	1	0598	36.41	05.3	7,542
faked	87	1	0585	36.41	05.4	7,573
voema	87	1	0459	36.41	06.9	7,644
serry	87	1	0520	36.41	06.1	7,715
vents	87	1	0549	36.41	05.8	7,717
herye	87	1	0578	36.41	05.5	7,742
goves	87	1	0550	36.41	05.8	7,773
smaze	87	1	0515	36.41	06.2	7,808
thyme	87	1	0512	36.41	06.2	7,838
mixer	87	1	0601	36.41	05.3	7,840
vespa	87	1	0507	36.41	06.3	7,861
radii	87	1	0588	36.41	05.4	7,872
ceroc	87	1	0557	36.41	05.7	7,877
oasal	87	1	0626	36.41	05.1	7,959
racks	87	1	0661	36.41	04.8	7,970
zoned	87	1	0613	36.41	05.2	7,986
tenno	87	1	0554	36.41	05.7	8,016
ugali	87	1	0565	36.41	05.6	8,098
lawns	87	1	0707	36.41	04.5	8,212
kepis	87	1	0565	36.41	05.6	8,247
wekas	87	1	0512	36.41	06.2	8,297
trill	87	1	0682	36.41	04.7	8,357
aguti	87	1	0542	36.41	05.9	8,361
scody	87	1	0684	36.41	04.6	8,365
oculi	87	1	0591	36.41	05.4	8,367
lests	87	1	0568	36.41	05.6	8,416
hibas	87	1	0628	36.41	05.0	8,421
ladoo	87	1	0667	36.41	04.8	8,429
aidas	87	1	0656	36.41	04.8	8,518
mimeo	87	1	0490	36.41	06.5	8,542
ruana	87	1	0677	36.41	04.7	8,552
fasci	87	1	0652	36.41	04.9	8,556
ymolt	87	1	0729	36.41	04.4	8,576
haugo	87	1	0571	36.41	05.6	8,578
